20240702	10:26:57	8d25ca20-0313-4ee4-9668-086a1c9f124d	GET	/	undefined
20240702	15:52:28	f71dfc7e-2dbe-4409-9c2a-a59cc9a67de0	OPTIONS	/notes	http://localhost:3000
20240702	15:52:28	e9204c47-526e-44c9-9a61-d9f14e19927e	GET	/notes	http://localhost:3000
20240702	16:35:23	174f4a3b-c874-4a30-af01-7cbd3dfaea84	OPTIONS	/notes	http://localhost:3000
20240702	16:35:23	3fb34728-82a3-4fb4-b30e-e59df6459f2d	POST	/notes	http://localhost:3000
20240702	16:35:23	a9d3e24c-0ffc-47d4-b078-f620c251b9bb	OPTIONS	/auth/refresh	http://localhost:3000
20240702	16:35:23	bb22aae8-589c-4ea8-812b-0fbc50308614	GET	/auth/refresh	http://localhost:3000
20240702	16:35:23	42f31037-2be4-42cf-b3e1-3180b770724e	POST	/notes	http://localhost:3000
20240702	16:35:23	740b8b37-cc61-4df3-b6ff-a4ffedfc43d6	GET	/notes	http://localhost:3000
20240702	16:35:25	46e1987e-6be8-4d1d-9df3-0181800339ed	GET	/notes	http://localhost:3000
20240702	16:35:40	aa06f688-9682-4109-8b98-df9ecca69b30	OPTIONS	/notes	http://localhost:3000
20240702	16:35:40	839ebd13-240b-41a1-8723-9839aaa5968e	GET	/notes	http://localhost:3000
20240702	16:35:55	3ddedce5-4b9e-4095-8133-9a334771c9e5	OPTIONS	/notes	http://localhost:3000
20240702	16:35:55	12375095-17fe-450b-807f-48ce9878ddf1	GET	/notes	http://localhost:3000
20240702	16:36:10	ca93e9a1-48c2-4713-8d83-71a3db3ce92d	OPTIONS	/notes	http://localhost:3000
20240702	16:36:10	b094d025-0635-4c38-af77-b940efff1f43	GET	/notes	http://localhost:3000
20240702	16:36:25	b7abf61a-53c4-440d-b35b-d0535c437565	OPTIONS	/notes	http://localhost:3000
20240702	16:36:25	cc914976-263c-4057-a641-cab292f333b1	GET	/notes	http://localhost:3000
20240702	16:36:41	3cee0b37-031f-4622-b93f-52eb95ed94ad	OPTIONS	/notes	http://localhost:3000
20240702	16:36:41	5744d0c4-44cc-4291-b4a5-6ed1c4f800a9	GET	/notes	http://localhost:3000
20240702	16:36:56	d0267ea4-5abb-4ec5-aeec-8a4b35e60310	OPTIONS	/notes	http://localhost:3000
20240702	16:36:56	f27777f4-a752-4ca6-916a-d5dd223d74c8	GET	/notes	http://localhost:3000
20240702	16:37:11	54993c58-34cc-4d99-bcde-8c4a86c6063e	OPTIONS	/notes	http://localhost:3000
20240702	16:37:11	747423de-be95-4435-9150-a76ac1dc349f	GET	/notes	http://localhost:3000
20240702	16:37:26	c7773049-5384-495a-a8f2-31ea1866b640	OPTIONS	/notes	http://localhost:3000
20240702	16:37:26	92a7f550-d634-427d-81ef-048a02dd060a	GET	/notes	http://localhost:3000
20240702	16:37:41	9d484fff-1892-422c-9d9c-ebac191374a7	OPTIONS	/notes	http://localhost:3000
20240702	16:37:41	4852246e-62ee-4cbd-887e-af2def2c1fa4	GET	/notes	http://localhost:3000
20240702	16:37:56	b1deae75-b029-44fb-ae74-fc13348857da	OPTIONS	/notes	http://localhost:3000
20240702	16:37:56	2276bb7d-6f1f-497e-9167-59f99ff5db90	GET	/notes	http://localhost:3000
20240702	16:38:11	ffda7e0c-c85b-4c40-b650-cbc5cf62f27a	OPTIONS	/notes	http://localhost:3000
20240702	16:38:11	d7176897-8c4a-4b3f-9237-3d1595ceda43	GET	/notes	http://localhost:3000
20240702	16:38:26	ab9da1f2-1110-4dde-9daf-93f15d7ea0fc	OPTIONS	/notes	http://localhost:3000
20240702	16:38:26	14db8d33-2da8-473f-b9d8-728f0619dd14	GET	/notes	http://localhost:3000
20240702	16:38:41	3594ef2e-0775-490e-acdd-dfb1b42f15d1	OPTIONS	/notes	http://localhost:3000
20240702	16:38:41	c2eef214-3a10-4b2e-a4ed-31eda7277c48	GET	/notes	http://localhost:3000
20240702	16:38:56	e11aa386-76cc-451b-b249-ee705005270e	OPTIONS	/notes	http://localhost:3000
20240702	16:38:56	147fe246-20a8-4bc5-af9f-bf71574bc742	GET	/notes	http://localhost:3000
20240702	16:39:12	5d49bcb1-1d34-49e4-9d1f-1bcf2d095346	OPTIONS	/notes	http://localhost:3000
20240702	16:39:12	280654f1-dd4a-422d-a5b8-2f07834c62a7	GET	/notes	http://localhost:3000
20240702	16:39:27	a67cc6bc-797f-4794-8c7e-9c8e1972a25f	OPTIONS	/notes	http://localhost:3000
20240702	16:39:27	f5df8e61-bbd5-4d8b-a3df-3d23422398cc	GET	/notes	http://localhost:3000
20240702	16:39:42	05aa0db7-bae3-4cb7-abf7-adb8b1e695a0	OPTIONS	/notes	http://localhost:3000
20240702	16:39:42	6ac8f856-8c4f-4268-b4cb-479d1409b6fc	GET	/notes	http://localhost:3000
20240702	16:39:57	447bb02a-1450-4c36-a5a3-fca942313388	OPTIONS	/notes	http://localhost:3000
20240702	16:39:57	9369da13-2652-4607-ac07-d23fe782d62b	GET	/notes	http://localhost:3000
20240702	16:40:12	87620457-1102-4179-bbfd-615df6093c51	OPTIONS	/notes	http://localhost:3000
20240702	16:40:12	cbb13086-e55a-4b51-8a93-7a7c2f307e47	GET	/notes	http://localhost:3000
20240702	16:40:27	cbab50d1-b236-47fe-a5e2-c3ec10dfd930	OPTIONS	/notes	http://localhost:3000
20240702	16:40:27	709c14b0-0d66-41ab-90de-5bbcfcfc3718	GET	/notes	http://localhost:3000
20240702	16:40:43	7cf0e75a-d961-441b-aa61-e795fe10d4ce	OPTIONS	/notes	http://localhost:3000
20240702	16:40:43	3ead065d-812d-4697-98a7-ab393f208f61	GET	/notes	http://localhost:3000
20240702	16:40:58	a1b9e6a0-3625-4e69-a3ab-c39cd9fce1f6	OPTIONS	/notes	http://localhost:3000
20240702	16:40:58	f839f846-3c0c-4ce7-894b-0eb9e10ff405	GET	/notes	http://localhost:3000
20240702	16:41:13	40ad29e9-89fc-4a5a-b003-fee3e8e2dd39	OPTIONS	/notes	http://localhost:3000
20240702	16:41:13	347ae120-a680-4042-a191-edbe3e702b37	GET	/notes	http://localhost:3000
20240702	16:41:28	211764ec-d94d-4e47-8a07-285cdf19f73e	OPTIONS	/notes	http://localhost:3000
20240702	16:41:28	c864cdc3-c826-43a6-8a25-c71100213c2a	GET	/notes	http://localhost:3000
20240702	16:41:43	6f441bb1-0072-4a2d-a2f1-e7ade57235aa	OPTIONS	/notes	http://localhost:3000
20240702	16:41:43	8009af0e-37d6-4e20-b8e1-8a67033ddb93	GET	/notes	http://localhost:3000
20240702	16:41:58	fa0161ec-5c4c-4dbd-946d-23b0f640d390	OPTIONS	/notes	http://localhost:3000
20240702	16:41:58	984d9636-c435-451c-a24a-725ceec3f730	GET	/notes	http://localhost:3000
20240702	16:42:13	90dbccf5-272a-4bb1-bfbc-830c09801623	OPTIONS	/notes	http://localhost:3000
20240702	16:42:13	94b5e7bc-62d2-488e-809c-cded31a97558	GET	/notes	http://localhost:3000
20240702	16:42:29	0755df7f-5a23-4f20-989e-250ed1ae7065	OPTIONS	/notes	http://localhost:3000
20240702	16:42:29	cacb1be9-93e5-49b6-87ad-014b8df81709	GET	/notes	http://localhost:3000
20240702	16:42:44	c83eed23-9e11-49f3-99de-9cacad910512	OPTIONS	/notes	http://localhost:3000
20240702	16:42:44	b52c0005-56ec-47e8-99c3-feb0f1b216e0	GET	/notes	http://localhost:3000
20240702	16:42:59	7d563ce7-447f-4ba6-b100-738b6d29e6d3	OPTIONS	/notes	http://localhost:3000
20240702	16:42:59	69776310-c86f-4248-94bf-fac98be58797	GET	/notes	http://localhost:3000
20240702	16:43:15	4bc9d62b-a965-4b29-8c76-0efadf6c4b1c	OPTIONS	/notes	http://localhost:3000
20240702	16:43:15	9a36df3e-2cda-4d07-a32f-c7ce2ae600e9	GET	/notes	http://localhost:3000
20240702	16:43:30	8697471b-e9b6-48be-a2bf-b9d43dd21eae	OPTIONS	/notes	http://localhost:3000
20240702	16:43:30	581e8f69-2f65-453e-97b1-52f03492e8af	GET	/notes	http://localhost:3000
20240702	16:43:45	9eed4a3e-223f-44d8-9e9a-d354acd5691b	OPTIONS	/notes	http://localhost:3000
20240702	16:43:45	02f47173-aef4-4411-bd53-11166f451700	GET	/notes	http://localhost:3000
20240702	16:44:00	cc63ae81-c616-4e57-b39b-01dcca3df5bf	OPTIONS	/notes	http://localhost:3000
20240702	16:44:00	1da1636c-a38d-4f3d-b2a8-b42e5b6eb4c7	GET	/notes	http://localhost:3000
20240702	16:44:15	7a451b8e-590f-4390-a9a8-a12de3b5b119	OPTIONS	/notes	http://localhost:3000
20240702	16:44:15	20b1dfba-e522-4547-86b7-d423b3be081a	GET	/notes	http://localhost:3000
20240702	16:44:30	77033f92-0c37-4d31-8965-c9239a008fa5	OPTIONS	/notes	http://localhost:3000
20240702	16:44:30	573455b4-b894-4b90-a63e-3a0c888e5283	GET	/notes	http://localhost:3000
20240702	16:44:45	674713a8-22ef-4849-9c14-0c232031912b	OPTIONS	/notes	http://localhost:3000
20240702	16:44:45	80ee8dbb-a81d-4b0b-9299-8ab5110cbd24	GET	/notes	http://localhost:3000
20240702	16:45:00	6e5275f3-7ad9-426f-8a1d-bbc774195941	OPTIONS	/notes	http://localhost:3000
20240702	16:45:00	ef05d8e6-ff66-4391-a8da-06c9afbbf625	GET	/notes	http://localhost:3000
20240702	16:45:16	558bc91b-f321-4655-9ee8-5dc9b4c97b05	OPTIONS	/notes	http://localhost:3000
20240702	16:45:16	da3afe25-a61f-4ff8-b0a3-faa4041cd0fa	GET	/notes	http://localhost:3000
20240702	16:45:31	b05560d4-d80b-4247-abea-5008b0102a0a	OPTIONS	/notes	http://localhost:3000
20240702	16:45:31	123c760b-b7c0-46b7-b8ae-135c0f315990	GET	/notes	http://localhost:3000
20240702	16:45:46	c4621130-f008-45f1-930a-52a8a9453a82	OPTIONS	/notes	http://localhost:3000
20240702	16:45:46	76c054e6-04b2-46dc-99a2-1dee03fd5031	GET	/notes	http://localhost:3000
20240702	16:46:01	5c940c10-4518-4a11-a8d3-6d7edbb84e05	OPTIONS	/notes	http://localhost:3000
20240702	16:46:01	4d88ae3d-352c-4d69-8c5f-ebe760549e4a	GET	/notes	http://localhost:3000
20240702	16:46:16	e6d2041c-64d7-4012-9ec4-f7058a9bdf12	OPTIONS	/notes	http://localhost:3000
20240702	16:46:16	65faea7d-f8ac-4870-a39e-b320ad9f4386	GET	/notes	http://localhost:3000
20240702	16:46:31	bef783b5-4635-43b5-9da9-7935c76a1ecc	OPTIONS	/notes	http://localhost:3000
20240702	16:46:31	baab67ac-ab2d-4143-843e-ce3c4b466093	GET	/notes	http://localhost:3000
20240702	16:46:46	3cf80b95-025f-47d1-9dc7-96af253cb832	OPTIONS	/notes	http://localhost:3000
20240702	16:46:46	94770078-24d1-45b4-8a5e-1bd25c0f5ef8	GET	/notes	http://localhost:3000
20240702	16:47:01	80b999e1-1cc5-476e-abac-60f6ee66fc85	OPTIONS	/notes	http://localhost:3000
20240702	16:47:01	a260870d-a928-4469-97c1-bbd1520db5be	GET	/notes	http://localhost:3000
20240702	16:47:17	a8a6e0d8-2a96-4641-b63d-4d977ee54f98	OPTIONS	/notes	http://localhost:3000
20240702	16:47:17	83c12ef6-0692-489d-a8b5-e7e489647447	GET	/notes	http://localhost:3000
20240702	16:47:32	bed1e53b-be4e-4c02-8f08-6f822945a509	OPTIONS	/notes	http://localhost:3000
20240702	16:47:32	657efd3a-83c8-4f50-8647-46844ce9f8a0	GET	/notes	http://localhost:3000
20240702	16:47:47	a340ab32-cf57-462d-8c87-ab3adbf602cd	OPTIONS	/notes	http://localhost:3000
20240702	16:47:47	77f338f0-f68d-4961-af20-27eb3833830c	GET	/notes	http://localhost:3000
20240702	16:48:02	c83b3588-8100-4210-8208-19880244cf10	OPTIONS	/notes	http://localhost:3000
20240702	16:48:02	cc5e56f7-0c8a-403e-9e2d-4609c98ced52	GET	/notes	http://localhost:3000
20240702	16:48:17	d612b520-f06c-40b6-a627-5a7a551945a8	OPTIONS	/notes	http://localhost:3000
20240702	16:48:17	d1f01ffc-5e39-47ef-9b5e-78e06ab12a33	GET	/notes	http://localhost:3000
20240702	16:48:32	66976be3-013c-4702-8680-82f8bf259f67	OPTIONS	/notes	http://localhost:3000
20240702	16:48:32	fc9bed8b-03ed-4472-bffb-0aa9d306bc2f	GET	/notes	http://localhost:3000
20240702	16:48:47	9d01f785-9c25-4649-b084-da054330f046	OPTIONS	/notes	http://localhost:3000
20240702	16:48:47	2ca239f8-511c-4cda-a90f-f2ec77523065	GET	/notes	http://localhost:3000
20240702	16:49:02	32fc7b0a-56d8-400f-9f8e-3ed9d91b4ea6	OPTIONS	/notes	http://localhost:3000
20240702	16:49:02	039aa18a-47ae-4c49-967f-f9838388cab1	GET	/notes	http://localhost:3000
20240702	16:49:18	8d375a9e-3d81-4091-bc53-0fd618420193	OPTIONS	/notes	http://localhost:3000
20240702	16:49:18	62f130b1-75e5-42c9-9b14-d4ec50e6a922	GET	/notes	http://localhost:3000
20240702	16:49:33	97d5711d-4cf9-4279-8115-b6d0bc1b39b5	OPTIONS	/notes	http://localhost:3000
20240702	16:49:33	f159696c-d931-4a38-a505-e7b22e0eb5c4	GET	/notes	http://localhost:3000
20240702	16:49:48	523a848d-1375-406c-882e-bfecae7cb3fb	OPTIONS	/notes	http://localhost:3000
20240702	16:49:48	9cdfa66a-3e30-4508-bc73-0ffa6a30196b	GET	/notes	http://localhost:3000
20240702	16:50:03	ee5bf8fc-2064-41f0-bffd-d0df99e3ed9c	OPTIONS	/notes	http://localhost:3000
20240702	16:50:03	0655a400-2c55-40b1-8f2d-0a31ecdb5a72	GET	/notes	http://localhost:3000
20240702	16:50:18	38b489a6-215d-49bd-a649-357298bb7f10	OPTIONS	/notes	http://localhost:3000
20240702	16:50:18	bd85cdee-8e1f-403a-b371-d01b66330c9f	GET	/notes	http://localhost:3000
20240702	16:50:33	de903f72-9d33-4943-9cc3-adb9834c9e54	OPTIONS	/notes	http://localhost:3000
20240702	16:50:33	f7913034-8fa3-476d-99b2-760b08c5564c	GET	/notes	http://localhost:3000
20240702	16:50:33	5367af56-d681-4473-acb7-88e00f1bd350	OPTIONS	/auth/refresh	http://localhost:3000
20240702	16:50:33	7ef510f0-6f75-473f-936d-e0dbd99e29c3	GET	/auth/refresh	http://localhost:3000
20240702	16:50:33	7dd57271-0e3c-4ca8-9c94-6b69986145ac	GET	/notes	http://localhost:3000
20240702	16:50:48	606626bb-cdf5-42bb-aa58-b23d68bfa840	OPTIONS	/notes	http://localhost:3000
20240702	16:50:48	42c3acf7-b7d1-4501-a921-56ba49c2b8ff	GET	/notes	http://localhost:3000
20240702	16:51:03	190e1455-6adf-488a-b21b-0e7086b63729	OPTIONS	/notes	http://localhost:3000
20240702	16:51:03	32cb8cdf-f247-4f1f-a5fd-81a4230492e9	GET	/notes	http://localhost:3000
20240702	16:51:19	1e729152-cfd6-4a55-9b05-ce6a2ac069ef	OPTIONS	/notes	http://localhost:3000
20240702	16:51:19	d4ca27ca-3d27-4f52-9269-9ba396f47941	GET	/notes	http://localhost:3000
20240702	16:51:34	25fce32b-2fda-48e0-8e97-2b8e08fff58c	OPTIONS	/notes	http://localhost:3000
20240702	16:51:34	23f88f93-a975-4bd6-ae51-43d8eddd9c7f	GET	/notes	http://localhost:3000
20240702	16:51:49	49ed535a-f8a6-4bf2-831f-0202360e9de8	OPTIONS	/notes	http://localhost:3000
20240702	16:51:49	dfc1ef31-75f7-48c4-b6aa-c7197db54386	GET	/notes	http://localhost:3000
20240702	16:52:04	6f0d30e3-d256-438a-87c7-5b7e0096c5ee	OPTIONS	/notes	http://localhost:3000
20240702	16:52:04	cf6fe6de-5816-4e17-9af4-f8e63019dc1e	GET	/notes	http://localhost:3000
20240702	16:52:19	40fc4499-3995-48a8-b4a4-bd43bd39064c	OPTIONS	/notes	http://localhost:3000
20240702	16:52:19	9b97f05a-1e7f-4317-acc1-219ceddb8529	GET	/notes	http://localhost:3000
20240702	16:52:34	83a610f3-a8fb-4bfd-b484-55aa671485b1	OPTIONS	/notes	http://localhost:3000
20240702	16:52:34	e37fb45d-eb3d-40ca-a5f1-e091c4c01b2b	GET	/notes	http://localhost:3000
20240702	16:52:49	69ef0194-57fe-4479-99b8-0157f46b6f9f	OPTIONS	/notes	http://localhost:3000
20240702	16:52:49	76885ffd-36b2-4c16-8f44-9663f0550ac5	GET	/notes	http://localhost:3000
20240702	16:53:04	d4ddf1f7-42a1-40fa-aa3b-c9c1ef04d1dd	OPTIONS	/notes	http://localhost:3000
20240702	16:53:04	9a5d2d2a-81c0-4883-9ade-4158155bb0f1	GET	/notes	http://localhost:3000
20240702	16:53:19	620637ed-9588-4233-abe5-17174d2fabf3	OPTIONS	/notes	http://localhost:3000
20240702	16:53:19	e0bd51ac-6769-49a3-82c7-5efcceec69c2	GET	/notes	http://localhost:3000
20240702	16:53:34	23700a85-31af-4495-9f2d-2beef72b350e	OPTIONS	/notes	http://localhost:3000
20240702	16:53:34	c06816e0-6123-4680-abda-f7c6e6f28774	GET	/notes	http://localhost:3000
20240702	16:53:49	09700901-e3d3-4c74-ad9d-fb9b14ac0170	OPTIONS	/notes	http://localhost:3000
20240702	16:53:49	f85d629f-da05-4daa-92d4-7fb6d0658dfd	GET	/notes	http://localhost:3000
20240702	16:54:05	3314105f-59cc-487d-a99b-8b457b42dc0c	OPTIONS	/notes	http://localhost:3000
20240702	16:54:05	4123c605-f64e-4cd3-a41f-787a41d3780c	GET	/notes	http://localhost:3000
20240702	16:59:26	01b35c2c-2b69-4d8c-a8f2-c0940f3d2fad	OPTIONS	/notes	http://localhost:3000
20240702	16:59:26	2986b210-1c01-41ee-9b38-6b5ca140a118	GET	/notes	http://localhost:3000
20240702	16:59:42	20b9a8d8-9983-4a20-aabf-b86e3a9807dc	OPTIONS	/notes	http://localhost:3000
20240702	16:59:42	8d9f5067-5d79-4b34-a32e-52b7a664cfb8	GET	/notes	http://localhost:3000
20240702	16:59:57	ab38bf11-bd96-47aa-a5d0-a6366388fb16	OPTIONS	/notes	http://localhost:3000
20240702	16:59:57	5560119f-3566-4938-9eb4-7d21ae54c87f	GET	/notes	http://localhost:3000
20240702	17:00:12	79ea9543-fa7f-4d87-8f56-0b1231df30f4	OPTIONS	/notes	http://localhost:3000
20240702	17:00:12	95496cb3-7211-4f5b-b136-b428ccca823f	GET	/notes	http://localhost:3000
20240702	17:00:27	cc93de10-5026-4689-9822-4e4c2d23f446	OPTIONS	/notes	http://localhost:3000
20240702	17:00:27	f76624c4-02a7-4af9-9ac5-2c4c333da3c2	GET	/notes	http://localhost:3000
20240702	17:00:42	77c47f97-b630-4b78-9fec-d2374fc9e4bd	OPTIONS	/notes	http://localhost:3000
20240702	17:00:42	b00df148-e840-44f1-9814-d2da5498a9d8	GET	/notes	http://localhost:3000
20240702	17:00:57	c8ba9ae9-f34c-489c-bf40-98eea7525a7f	OPTIONS	/notes	http://localhost:3000
20240702	17:00:57	455db14c-8c0f-459f-8704-2cd2f56ae2dc	GET	/notes	http://localhost:3000
20240702	17:01:12	3200b11e-47d5-4ab7-8d64-94b10510c71a	OPTIONS	/notes	http://localhost:3000
20240702	17:01:12	926b0755-9cb0-4c66-818f-c5ae97d1b470	GET	/notes	http://localhost:3000
20240702	17:01:27	03063a1e-416b-480c-ae73-437f14b01cd3	OPTIONS	/notes	http://localhost:3000
20240702	17:01:27	af7eb6b6-cfa7-4d3e-b86b-0f3d363df160	GET	/notes	http://localhost:3000
20240702	17:02:47	519e20a4-4f96-4bbd-81d6-41f6e3b7e82c	OPTIONS	/auth	http://localhost:3000
20240702	17:02:47	a7e83b77-5b87-46ee-9fad-44a3b4a8767e	POST	/auth	http://localhost:3000
20240702	17:02:47	81732b72-ae84-4a50-bd50-7f595ef25abf	OPTIONS	/users	http://localhost:3000
20240702	17:02:47	e37b5636-889a-4d5b-a7cf-9877f78300e3	GET	/users	http://localhost:3000
20240702	17:03:10	baa066f7-b47e-41ba-867d-3e5a742eb3bb	OPTIONS	/users	http://localhost:3000
20240702	17:03:10	fd184ac0-3c44-4c25-82db-6f45fd3c6b75	GET	/users	http://localhost:3000
20240702	17:24:01	56d169cc-c0d4-49cf-9651-44b19c77ddb4	OPTIONS	/auth	http://localhost:3000
20240702	17:24:01	917ba0d9-923f-4ee8-beab-1c4660b3db7c	POST	/auth	http://localhost:3000
20240702	17:24:01	cb5084f8-9388-47ed-9287-4b36a59e06c8	OPTIONS	/users	http://localhost:3000
20240702	17:24:01	b262b56a-fd90-4209-a3c3-80477a108ac9	GET	/users	http://localhost:3000
20240702	17:24:17	840dc4d6-cd76-47c8-bd55-a6795bcb512d	OPTIONS	/users	http://localhost:3000
20240702	17:24:17	eabea9b0-3367-496d-8a6f-14cb1e3208ba	POST	/users	http://localhost:3000
20240702	17:24:17	bd7ac4a1-f033-4e9f-803b-1c954eefff93	OPTIONS	/auth	http://localhost:3000
20240702	17:24:17	94f54f3d-469d-4a1b-96ad-3cfa340eb555	POST	/auth	http://localhost:3000
20240702	17:24:18	a6d7650f-9284-4abf-879a-b5f5dadd1e65	GET	/users	http://localhost:3000
20240702	17:51:04	1667b243-348d-4ad7-a510-9dddc26611ed	POST	/users	undefined
20240702	17:53:12	c1a32d26-4759-4230-9caf-841e0125a844	POST	/scores	undefined
20240702	17:56:47	c95462d7-baf7-4bfd-869b-525ec79450a0	POST	/scores	undefined
20240702	17:59:17	06a8bcb1-fdf1-499d-b45f-35deca129c61	POST	/scores	undefined
20240702	17:59:31	83a1c271-3d32-45bc-ba4f-bd83d1346ae8	GET	/scores	undefined
20240702	17:59:54	95f28864-867f-4c2a-87ed-c6b45da4a91a	OPTIONS	/scores	http://localhost:3000
20240702	17:59:54	a421c030-9f21-4bc8-be9d-489f718bf183	GET	/scores	http://localhost:3000
20240702	17:59:54	be38fe1b-5109-4320-a96d-e1bbab839b12	OPTIONS	/auth/refresh	http://localhost:3000
20240702	17:59:54	0aa11697-5792-4ff1-8c2c-2830c15eba23	GET	/auth/refresh	http://localhost:3000
20240702	17:59:54	3c907866-8136-47dd-8fc1-2fee6e7392a1	GET	/scores	http://localhost:3000
20240702	18:00:54	e59be3e1-6a9b-470a-a9ea-613c68e1fc8f	OPTIONS	/scores	http://localhost:3000
20240702	18:00:54	a860ea84-a6da-4dee-b5c4-b3d8f8ab1039	GET	/scores	http://localhost:3000
20240702	18:01:14	83bee8ac-90f0-4c90-af40-342686b432bf	OPTIONS	/scores	http://localhost:3000
20240702	18:01:14	2eb32dc8-5569-414e-9b9d-50499afd15a1	GET	/scores	http://localhost:3000
20240702	18:02:14	50fe9834-67a7-4e85-bf99-6ae0f77c62be	OPTIONS	/scores	http://localhost:3000
20240702	18:02:14	c262a651-485e-4bc2-8285-a9b865a8e9cc	GET	/scores	http://localhost:3000
20240702	18:02:47	31d68967-c54a-4599-bae0-092ee60074c5	OPTIONS	/scores	http://localhost:3000
20240702	18:02:47	cbf85267-0054-48f1-857a-b8a5aa131116	GET	/scores	http://localhost:3000
20240702	18:03:03	12a081c1-f1b8-42c2-904d-c70625a6c483	OPTIONS	/scores	http://localhost:3000
20240702	18:03:03	b6534590-d0b7-454b-967e-9fc02e0ee40c	GET	/scores	http://localhost:3000
20240702	18:06:53	1d3de7f8-a073-4620-9da1-4894553fbe67	OPTIONS	/auth	http://localhost:3000
20240702	18:06:53	e415f3cb-811f-4791-910d-16ec3813240e	POST	/auth	http://localhost:3000
20240702	18:06:53	b36590b8-4513-417e-8916-c1453b02c976	OPTIONS	/users	http://localhost:3000
20240702	18:06:53	9a9cf372-a145-466d-ba0f-8aca38dd6894	GET	/users	http://localhost:3000
20240702	18:06:56	624ed19f-b2fc-47d7-bc4a-3b27623f1186	OPTIONS	/scores	http://localhost:3000
20240702	18:06:56	0148b23f-c351-43d9-8b1b-69d0b4e81d6f	GET	/scores	http://localhost:3000
20240702	18:07:00	db431453-792a-4559-900f-1d764abdc22b	OPTIONS	/users	http://localhost:3000
20240702	18:07:00	a1ead18e-6a3b-4f74-beb4-5a5e0dd57e49	GET	/users	http://localhost:3000
20240702	18:07:03	5ec6d8aa-87f1-419a-8e16-3ca0b781207f	OPTIONS	/scores	http://localhost:3000
20240702	18:07:03	f5d5d9d3-6600-4cd0-953e-229607629f13	GET	/scores	http://localhost:3000
20240702	18:07:09	e4739b16-4525-4d31-bb2b-92dcd938b210	OPTIONS	/scores	http://localhost:3000
20240702	18:07:09	4e828c26-67e8-4112-a575-03e3ebb4dd57	GET	/scores	http://localhost:3000
20240702	18:08:09	810e229e-e262-4786-9580-6fa4a20f6829	OPTIONS	/scores	http://localhost:3000
20240702	18:08:09	8f67e1a1-ce82-450b-8389-1f9e06c9d75a	GET	/scores	http://localhost:3000
20240702	18:09:09	8d17455f-298b-4d05-a903-65aed4104356	OPTIONS	/scores	http://localhost:3000
20240702	18:09:09	246a9e2b-9537-49f9-bb6f-edce70c98e87	GET	/scores	http://localhost:3000
20240702	18:10:09	09f22a15-93e5-43aa-a31d-c292778a53c7	OPTIONS	/scores	http://localhost:3000
20240702	18:10:09	aaec1f78-179a-449e-b2df-bbd3de1135c5	GET	/scores	http://localhost:3000
20240702	18:10:25	c39df55f-c48a-43d2-ba89-148c4b720e7d	OPTIONS	/scores	http://localhost:3000
20240702	18:10:25	ecda66b4-bae0-438b-8c98-54705f2da2d9	GET	/scores	http://localhost:3000
20240702	18:10:26	042de424-2d9d-431d-8485-63e270e4fbea	GET	/scores	http://localhost:3000
20240702	18:10:30	ec6b7d46-4c57-46cc-a490-0e672da670d0	OPTIONS	/auth	http://localhost:3000
20240702	18:10:30	fbe916fe-9f6d-48fa-b404-7c95449e4de3	POST	/auth	http://localhost:3000
20240702	18:10:30	e14b357d-f260-44a2-81ea-a6190bafc214	OPTIONS	/users	http://localhost:3000
20240702	18:10:30	81d618c2-c933-4566-916b-1d47a18bb599	GET	/users	http://localhost:3000
20240702	18:10:32	44a6c486-159f-4804-b359-424c05d96d83	OPTIONS	/scores	http://localhost:3000
20240702	18:10:32	7d1b7ff1-1a83-4ca2-972b-622cd8f52153	GET	/scores	http://localhost:3000
20240702	18:10:44	adc25348-1bf8-4d00-9edd-c6283d21cd56	OPTIONS	/scores	http://localhost:3000
20240702	18:10:44	9cd5e4d3-6f07-4a27-8da0-673dd4c8769d	GET	/scores	http://localhost:3000
20240702	18:11:10	d315046b-4b7d-4b90-bd89-61d9202f9b51	OPTIONS	/scores	http://localhost:3000
20240702	18:11:10	47ffad97-f4a5-458b-9d27-b9f156db8f09	GET	/scores	http://localhost:3000
20240702	18:12:10	fa8cc124-76b8-4ff7-8b56-cfb336fa7b4a	OPTIONS	/scores	http://localhost:3000
20240702	18:12:10	e0d1ca11-7d9f-450f-9714-5058573c083a	GET	/scores	http://localhost:3000
20240702	18:13:10	a0280778-67a8-4c9f-ba07-2cb71c1caf99	OPTIONS	/scores	http://localhost:3000
20240702	18:13:10	1d03b895-a273-45d8-9ed8-501c65d23578	GET	/scores	http://localhost:3000
20240702	18:14:10	5f598ad7-0143-4cf2-9c28-9dc5a9a7b4d9	OPTIONS	/scores	http://localhost:3000
20240702	18:14:10	2fd91116-84f8-4421-996c-ea3fd89b8a48	GET	/scores	http://localhost:3000
20240702	18:15:10	06a873ab-3f75-47e8-aff0-319b0eb4b049	OPTIONS	/scores	http://localhost:3000
20240702	18:15:10	a02d7498-c83a-4371-b0c5-bfb82701f1bf	GET	/scores	http://localhost:3000
20240702	18:16:11	72f3411b-526c-480c-9c7f-ba269facf737	OPTIONS	/scores	http://localhost:3000
20240702	18:16:11	15b02151-9c7b-4c3a-8dec-9a353a7dbb6b	GET	/scores	http://localhost:3000
